"","SiteCode","EventCode","Wt_g","Species","Length_mm"
"12617","Yellow.LittleLoyalsock","201906.Yellow.LittleLoyalsock",2.3,"Brook Trout",62
"12618","Yellow.LittleLoyalsock","201906.Yellow.LittleLoyalsock",3,"Brook Trout",74
"12619","Yellow.LittleLoyalsock","201906.Yellow.LittleLoyalsock",43,"Brook Trout",169
"12620","Yellow.LittleLoyalsock","201906.Yellow.LittleLoyalsock",60,"Brook Trout",188
"12621","Yellow.LittleLoyalsock","201906.Yellow.LittleLoyalsock",65.1,"Brook Trout",199
"12622","Yellow.LittleLoyalsock","201906.Yellow.LittleLoyalsock",134.6,"Brook Trout",240
"12623","Yellow.LittleLoyalsock","201906.Yellow.LittleLoyalsock",93,"Brook Trout",212
"12624","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",0.5,"Brook Trout",37
"12625","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",0.6,"Brook Trout",40
"12626","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",0.7,"Brook Trout",41
"12627","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",0.6,"Brook Trout",41
"12628","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",0.6,"Brook Trout",42
"12629","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",0.9,"Brook Trout",42
"12630","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",0.6,"Brook Trout",42
"12631","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",0.6,"Brook Trout",43
"12632","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",0.8,"Brook Trout",43
"12633","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",0.7,"Brook Trout",43
"12634","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",0.9,"Brook Trout",44
"12635","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",0.7,"Brook Trout",44
"12636","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",0.7,"Brook Trout",44
"12637","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",0.6,"Brook Trout",44
"12638","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",0.6,"Brook Trout",44
"12639","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",0.7,"Brook Trout",45
"12640","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",0.8,"Brook Trout",45
"12641","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",0.8,"Brook Trout",46
"12642","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",0.9,"Brook Trout",46
"12643","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",1,"Brook Trout",47
"12644","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",1,"Brook Trout",47
"12645","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",1,"Brook Trout",47
"12646","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",1,"Brook Trout",48
"12647","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",1,"Brook Trout",48
"12648","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",0.8,"Brook Trout",48
"12649","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",1,"Brook Trout",48
"12650","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",1,"Brook Trout",49
"12651","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",1.1,"Brook Trout",50
"12652","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",1.1,"Brook Trout",50
"12653","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",1.8,"Brook Trout",52
"12654","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",1.2,"Brook Trout",52
"12655","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",1.5,"Brook Trout",53
"12656","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",1.5,"Brook Trout",53
"12657","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",1.6,"Brook Trout",55
"12658","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",1.5,"Brook Trout",55
"12659","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",1.5,"Brook Trout",55
"12660","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",1.7,"Brook Trout",56
"12661","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",1.7,"Brook Trout",56
"12662","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",1.5,"Brook Trout",56
"12663","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",1.7,"Brook Trout",57
"12664","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",1.8,"Brook Trout",57
"12665","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",2,"Brook Trout",58
"12666","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",1.9,"Brook Trout",58
"12667","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",2.1,"Brook Trout",59
"12668","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",2,"Brook Trout",60
"12669","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",2.1,"Brook Trout",61
"12670","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",2.2,"Brook Trout",62
"12671","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",2.2,"Brook Trout",62
"12672","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",2.3,"Brook Trout",63
"12673","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",2.7,"Brook Trout",65
"12674","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",2.5,"Brook Trout",65
"12675","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",2.9,"Brook Trout",67
"12676","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",12.9,"Brook Trout",113
"12677","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",20.7,"Brook Trout",131
"12678","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",20.1,"Brook Trout",131
"12679","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",0.7,"Brook Trout",43
"12680","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",0.9,"Brook Trout",47
"12681","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",1.1,"Brook Trout",48
"12682","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",0.9,"Brook Trout",48
"12683","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",1,"Brook Trout",49
"12684","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",1.1,"Brook Trout",50
"12685","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",1.4,"Brook Trout",52
"12686","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",1.6,"Brook Trout",53
"12687","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",1.4,"Brook Trout",53
"12688","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",1.5,"Brook Trout",54
"12689","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",1.5,"Brook Trout",56
"12690","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",2,"Brook Trout",59
"12691","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",0.6,"Brook Trout",43
"12692","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",0.8,"Brook Trout",44
"12693","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",0.7,"Brook Trout",45
"12694","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",0.9,"Brook Trout",47
"12695","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",0.9,"Brook Trout",47
"12696","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",0.9,"Brook Trout",49
"12697","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",0.9,"Brook Trout",50
"12698","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",2.3,"Brook Trout",62
"12699","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",2.5,"Brook Trout",67
"12700","Coal.UpperLoyalsock","201906.Coal.UpperLoyalsock",2.4,"Brook Trout",67
"12701","Conklin.LakeMokoma","201906.Conklin.LakeMokoma",2.4,"Brook Trout",63
"12702","Conklin.LakeMokoma","201906.Conklin.LakeMokoma",18.7,"Brook Trout",114
"12703","Conklin.LakeMokoma","201906.Conklin.LakeMokoma",18.6,"Brook Trout",118
"12704","Conklin.LakeMokoma","201906.Conklin.LakeMokoma",20.3,"Brook Trout",117
"12705","Conklin.LakeMokoma","201906.Conklin.LakeMokoma",22.5,"Brook Trout",125
"12706","Conklin.LakeMokoma","201906.Conklin.LakeMokoma",23.1,"Brook Trout",133
"12707","Conklin.LakeMokoma","201906.Conklin.LakeMokoma",98.8,"Brook Trout",212
"12708","Conklin.LakeMokoma","201906.Conklin.LakeMokoma",107,"Brook Trout",214
"12709","Conklin.LakeMokoma","201906.Conklin.LakeMokoma",2,"Brook Trout",59
"12710","Conklin.LakeMokoma","201906.Conklin.LakeMokoma",1.6,"Brook Trout",52
"12711","DrySock.LowerLoyalsock","201906.DrySock.LowerLoyalsock",1.2,"Brook Trout",51
"12712","DrySock.LowerLoyalsock","201906.DrySock.LowerLoyalsock",1.2,"Brook Trout",53
"12713","DrySock.LowerLoyalsock","201906.DrySock.LowerLoyalsock",1.4,"Brook Trout",53
"12714","DrySock.LowerLoyalsock","201906.DrySock.LowerLoyalsock",1.1,"Brook Trout",55
"12715","DrySock.LowerLoyalsock","201906.DrySock.LowerLoyalsock",1.4,"Brook Trout",56
"12716","DrySock.LowerLoyalsock","201906.DrySock.LowerLoyalsock",1.8,"Brook Trout",57
"12717","DrySock.LowerLoyalsock","201906.DrySock.LowerLoyalsock",1.7,"Brook Trout",57
"12718","DrySock.LowerLoyalsock","201906.DrySock.LowerLoyalsock",1.8,"Brook Trout",58
"12719","DrySock.LowerLoyalsock","201906.DrySock.LowerLoyalsock",1.8,"Brook Trout",59
"12720","DrySock.LowerLoyalsock","201906.DrySock.LowerLoyalsock",1.7,"Brook Trout",59
"12721","DrySock.LowerLoyalsock","201906.DrySock.LowerLoyalsock",2.1,"Brook Trout",61
"12722","DrySock.LowerLoyalsock","201906.DrySock.LowerLoyalsock",2.2,"Brook Trout",62
"12723","DrySock.LowerLoyalsock","201906.DrySock.LowerLoyalsock",2.1,"Brook Trout",63
"12724","DrySock.LowerLoyalsock","201906.DrySock.LowerLoyalsock",2.7,"Brook Trout",64
"12725","DrySock.LowerLoyalsock","201906.DrySock.LowerLoyalsock",2.4,"Brook Trout",65
"12726","DrySock.LowerLoyalsock","201906.DrySock.LowerLoyalsock",3.7,"Brook Trout",67
"12727","DrySock.LowerLoyalsock","201906.DrySock.LowerLoyalsock",3,"Brook Trout",68
"12728","DrySock.LowerLoyalsock","201906.DrySock.LowerLoyalsock",3.2,"Brook Trout",69
"12729","DrySock.LowerLoyalsock","201906.DrySock.LowerLoyalsock",3,"Brook Trout",73
"12730","DrySock.LowerLoyalsock","201906.DrySock.LowerLoyalsock",29.6,"Brook Trout",135
"12731","DrySock.LowerLoyalsock","201906.DrySock.LowerLoyalsock",32.7,"Brook Trout",150
"12732","DrySock.LowerLoyalsock","201906.DrySock.LowerLoyalsock",0.7,"Brook Trout",43
"12733","DrySock.LowerLoyalsock","201906.DrySock.LowerLoyalsock",2.9,"Brook Trout",65
"12734","DrySock.LowerLoyalsock","201906.DrySock.LowerLoyalsock",2.7,"Brook Trout",63
"12735","DrySock.LowerLoyalsock","201906.DrySock.LowerLoyalsock",2.5,"Brook Trout",62
"12736","DrySock.LowerLoyalsock","201906.DrySock.LowerLoyalsock",2.2,"Brook Trout",62
"12737","Dutchman.UpperLoyalsock","201906.Dutchman.UpperLoyalsock",2.8,"Brook Trout",64
"12738","Dutchman.UpperLoyalsock","201906.Dutchman.UpperLoyalsock",3.5,"Brook Trout",72
"12739","Dutchman.UpperLoyalsock","201906.Dutchman.UpperLoyalsock",2.5,"Brook Trout",64
"12740","Dutchman.UpperLoyalsock","201906.Dutchman.UpperLoyalsock",2.9,"Brook Trout",66
"12741","Dutchman.UpperLoyalsock","201906.Dutchman.UpperLoyalsock",35,"Brook Trout",146
"12742","Dutchman.UpperLoyalsock","201906.Dutchman.UpperLoyalsock",26.1,"Brook Trout",139
"12743","Dutchman.UpperLoyalsock","201906.Dutchman.UpperLoyalsock",34.4,"Brook Trout",150
"12744","Dutchman.UpperLoyalsock","201906.Dutchman.UpperLoyalsock",124,"Brook Trout",220
"12745","Dutchman.UpperLoyalsock","201906.Dutchman.UpperLoyalsock",2.7,"Brook Trout",63
"12746","Dutchman.UpperLoyalsock","201906.Dutchman.UpperLoyalsock",2.2,"Brook Trout",62
"12747","Ellis.UpperLoyalsock","201906.Ellis.UpperLoyalsock",1,"Brook Trout",47
"12748","Ellis.UpperLoyalsock","201906.Ellis.UpperLoyalsock",1.1,"Brook Trout",50
"12749","Ellis.UpperLoyalsock","201906.Ellis.UpperLoyalsock",1.2,"Brook Trout",50
"12750","Ellis.UpperLoyalsock","201906.Ellis.UpperLoyalsock",1.2,"Brook Trout",51
"12751","Ellis.UpperLoyalsock","201906.Ellis.UpperLoyalsock",2.3,"Brook Trout",64
"12752","Ellis.UpperLoyalsock","201906.Ellis.UpperLoyalsock",2.5,"Brook Trout",64
"12753","Ellis.UpperLoyalsock","201906.Ellis.UpperLoyalsock",2.8,"Brook Trout",67
"12754","Ellis.UpperLoyalsock","201906.Ellis.UpperLoyalsock",10.5,"Brook Trout",101
"12755","Ellis.UpperLoyalsock","201906.Ellis.UpperLoyalsock",10.1,"Brook Trout",102
"12756","Ellis.UpperLoyalsock","201906.Ellis.UpperLoyalsock",15.4,"Brook Trout",122
"12757","Ellis.UpperLoyalsock","201906.Ellis.UpperLoyalsock",1.8,"Brook Trout",57
"12758","Ellis.UpperLoyalsock","201906.Ellis.UpperLoyalsock",1.6,"Brook Trout",56
"12759","Ellis.UpperLoyalsock","201906.Ellis.UpperLoyalsock",16.4,"Brook Trout",119
"12760","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",0.8,"Brook Trout",46
"12761","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",0.9,"Brook Trout",46
"12762","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",0.9,"Brook Trout",48
"12763","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",0.8,"Brook Trout",48
"12764","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",1.2,"Brook Trout",49
"12765","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",1.2,"Brook Trout",51
"12766","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",1.2,"Brook Trout",51
"12767","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",1.4,"Brook Trout",52
"12768","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",1.3,"Brook Trout",54
"12769","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",1.2,"Brook Trout",54
"12770","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",1.5,"Brook Trout",54
"12771","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",1.5,"Brook Trout",55
"12772","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",1.6,"Brook Trout",57
"12773","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",1.6,"Brook Trout",57
"12774","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",1.8,"Brook Trout",58
"12775","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",1.6,"Brook Trout",59
"12776","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",2.1,"Brook Trout",59
"12777","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",2.1,"Brook Trout",60
"12778","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",2.4,"Brook Trout",60
"12779","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",2.3,"Brook Trout",60
"12780","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",2,"Brook Trout",61
"12781","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",2.1,"Brook Trout",62
"12782","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",2.4,"Brook Trout",62
"12783","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",2.4,"Brook Trout",65
"12784","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",2.8,"Brook Trout",66
"12785","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",2.9,"Brook Trout",70
"12786","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",3.6,"Brook Trout",77
"12787","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",7.5,"Brook Trout",95
"12788","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",8.9,"Brook Trout",103
"12789","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",9.6,"Brook Trout",106
"12790","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",11.9,"Brook Trout",110
"12791","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",13.9,"Brook Trout",116
"12792","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",15.6,"Brook Trout",119
"12793","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",22.5,"Brook Trout",129
"12794","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",35.1,"Brook Trout",135
"12795","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",31.1,"Brook Trout",147
"12796","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",42.7,"Brook Trout",162
"12797","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",43.6,"Brook Trout",168
"12798","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",58.1,"Brook Trout",172
"12799","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",47.3,"Brook Trout",176
"12800","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",81.2,"Brook Trout",190
"12801","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",73.7,"Brook Trout",197
"12802","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",96.8,"Brook Trout",197
"12803","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",86.4,"Brook Trout",203
"12804","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",84.3,"Brook Trout",203
"12805","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",101.2,"Brook Trout",206
"12806","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",133,"Brook Trout",222
"12807","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",1.4,"Brook Trout",52
"12808","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",1.2,"Brook Trout",53
"12809","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",1.8,"Brook Trout",54
"12810","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",1.7,"Brook Trout",55
"12811","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",1.5,"Brook Trout",56
"12812","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",1.5,"Brook Trout",57
"12813","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",1.6,"Brook Trout",59
"12814","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",1.8,"Brook Trout",62
"12815","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",2.7,"Brook Trout",70
"12816","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",9.3,"Brook Trout",103
"12817","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",14.6,"Brook Trout",118
"12818","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",22.3,"Brook Trout",129
"12819","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",130.2,"Brook Trout",210
"12820","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",9,"Brook Trout",97
"12821","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",0.9,"Brook Trout",47
"12822","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",1.2,"Brook Trout",50
"12823","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",0.9,"Brook Trout",51
"12824","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",1.1,"Brook Trout",53
"12825","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",1.1,"Brook Trout",53
"12826","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",2,"Brook Trout",59
"12827","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",2,"Brook Trout",61
"12828","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",1.9,"Brook Trout",61
"12829","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",2.2,"Brook Trout",62
"12830","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",2.9,"Brook Trout",67
"12831","FlagMarsh.Pigeon","201906.FlagMarsh.Pigeon",32.6,"Brook Trout",144
"12832","Mill.Loyalsock","201906.Mill.Loyalsock",0.6,"Brook Trout",44
"12833","Mill.Loyalsock","201906.Mill.Loyalsock",0.8,"Brook Trout",45
"12834","Mill.Loyalsock","201906.Mill.Loyalsock",1.1,"Brook Trout",49
"12835","Mill.Loyalsock","201906.Mill.Loyalsock",1.1,"Brook Trout",51
"12836","Mill.Loyalsock","201906.Mill.Loyalsock",1.4,"Brook Trout",52
"12837","Mill.Loyalsock","201906.Mill.Loyalsock",1.3,"Brook Trout",52
"12838","Mill.Loyalsock","201906.Mill.Loyalsock",1.4,"Brook Trout",52
"12839","Mill.Loyalsock","201906.Mill.Loyalsock",1.1,"Brook Trout",52
"12840","Mill.Loyalsock","201906.Mill.Loyalsock",1.2,"Brook Trout",53
"12841","Mill.Loyalsock","201906.Mill.Loyalsock",1.5,"Brook Trout",54
"12842","Mill.Loyalsock","201906.Mill.Loyalsock",1.6,"Brook Trout",55
"12843","Mill.Loyalsock","201906.Mill.Loyalsock",1.3,"Brook Trout",55
"12844","Mill.Loyalsock","201906.Mill.Loyalsock",1.4,"Brook Trout",55
"12845","Mill.Loyalsock","201906.Mill.Loyalsock",1.7,"Brook Trout",56
"12846","Mill.Loyalsock","201906.Mill.Loyalsock",2.1,"Brook Trout",59
"12847","Mill.Loyalsock","201906.Mill.Loyalsock",1.9,"Brook Trout",59
"12848","Mill.Loyalsock","201906.Mill.Loyalsock",2,"Brook Trout",59
"12849","Mill.Loyalsock","201906.Mill.Loyalsock",2.2,"Brook Trout",60
"12850","Mill.Loyalsock","201906.Mill.Loyalsock",1.8,"Brook Trout",60
"12851","Mill.Loyalsock","201906.Mill.Loyalsock",2.4,"Brook Trout",61
"12852","Mill.Loyalsock","201906.Mill.Loyalsock",2.2,"Brook Trout",63
"12853","Mill.Loyalsock","201906.Mill.Loyalsock",2.6,"Brook Trout",64
"12854","Mill.Loyalsock","201906.Mill.Loyalsock",2.7,"Brook Trout",65
"12855","Mill.Loyalsock","201906.Mill.Loyalsock",2.8,"Brook Trout",65
"12856","Mill.Loyalsock","201906.Mill.Loyalsock",1.5,"Brook Trout",66
"12857","Mill.Loyalsock","201906.Mill.Loyalsock",3,"Brook Trout",66
"12858","Mill.Loyalsock","201906.Mill.Loyalsock",2.8,"Brook Trout",67
"12859","Mill.Loyalsock","201906.Mill.Loyalsock",1.7,"Brook Trout",68
"12860","Mill.Loyalsock","201906.Mill.Loyalsock",5.3,"Brook Trout",79
"12861","Mill.Loyalsock","201906.Mill.Loyalsock",11.6,"Brook Trout",109
"12862","Mill.Loyalsock","201906.Mill.Loyalsock",11.8,"Brook Trout",111
"12863","Mill.Loyalsock","201906.Mill.Loyalsock",17.1,"Brook Trout",111
"12864","Mill.Loyalsock","201906.Mill.Loyalsock",15.6,"Brook Trout",118
"12865","Mill.Loyalsock","201906.Mill.Loyalsock",17.5,"Brook Trout",126
"12866","Mill.Loyalsock","201906.Mill.Loyalsock",22.2,"Brook Trout",129
"12867","Mill.Loyalsock","201906.Mill.Loyalsock",20.3,"Brook Trout",134
"12868","Mill.Loyalsock","201906.Mill.Loyalsock",30.3,"Brook Trout",141
"12869","Mill.Loyalsock","201906.Mill.Loyalsock",29.3,"Brook Trout",143
"12870","Mill.Loyalsock","201906.Mill.Loyalsock",34.5,"Brook Trout",149
"12871","Mill.Loyalsock","201906.Mill.Loyalsock",46.6,"Brook Trout",174
"12872","Mill.Loyalsock","201906.Mill.Loyalsock",52.1,"Brook Trout",175
"12873","Mill.Loyalsock","201906.Mill.Loyalsock",61.7,"Brook Trout",186
"12874","Mill.Loyalsock","201906.Mill.Loyalsock",1,"Brook Trout",48
"12875","Mill.Loyalsock","201906.Mill.Loyalsock",1,"Brook Trout",49
"12876","Mill.Loyalsock","201906.Mill.Loyalsock",1.4,"Brook Trout",53
"12877","Mill.Loyalsock","201906.Mill.Loyalsock",1.8,"Brook Trout",59
"12878","Mill.Loyalsock","201906.Mill.Loyalsock",2,"Brook Trout",59
"12879","Mill.Loyalsock","201906.Mill.Loyalsock",2.2,"Brook Trout",60
"12880","Mill.Loyalsock","201906.Mill.Loyalsock",2,"Brook Trout",61
"12881","Mill.Loyalsock","201906.Mill.Loyalsock",2.8,"Brook Trout",66
"12882","Mill.Loyalsock","201906.Mill.Loyalsock",3.1,"Brook Trout",73
"12883","Mill.Loyalsock","201906.Mill.Loyalsock",13.2,"Brook Trout",107
"12884","Mill.Loyalsock","201906.Mill.Loyalsock",34.9,"Brook Trout",155
"12885","Mill.Loyalsock","201906.Mill.Loyalsock",0.4,"Brook Trout",39
"12886","Mill.Loyalsock","201906.Mill.Loyalsock",1.6,"Brook Trout",54
"12887","Mill.Loyalsock","201906.Mill.Loyalsock",2.5,"Brook Trout",62
"12888","Mill.Loyalsock","201906.Mill.Loyalsock",17.9,"Brook Trout",126
"12889","Mill.Loyalsock","201906.Mill.Loyalsock",20.3,"Brook Trout",127
"12890","Sherman.UpperLoyalsock","201906.Sherman.UpperLoyalsock",1.7,"Brook Trout",57
"12891","Sherman.UpperLoyalsock","201906.Sherman.UpperLoyalsock",1.7,"Brook Trout",60
"12892","Sherman.UpperLoyalsock","201906.Sherman.UpperLoyalsock",2.1,"Brook Trout",63
"12893","Sherman.UpperLoyalsock","201906.Sherman.UpperLoyalsock",2.9,"Brook Trout",66
"12894","Sherman.UpperLoyalsock","201906.Sherman.UpperLoyalsock",5.1,"Brook Trout",80
"12895","Sherman.UpperLoyalsock","201906.Sherman.UpperLoyalsock",23.6,"Brook Trout",135
"12896","Sherman.UpperLoyalsock","201906.Sherman.UpperLoyalsock",30.6,"Brook Trout",139
"12897","Sherman.UpperLoyalsock","201906.Sherman.UpperLoyalsock",26.3,"Brook Trout",141
"12898","Sherman.UpperLoyalsock","201906.Sherman.UpperLoyalsock",2.9,"Brook Trout",69
"12899","Sherman.UpperLoyalsock","201906.Sherman.UpperLoyalsock",38.6,"Brook Trout",157
"12900","DryHB.Hoagland","201906.DryHB.Hoagland",1.5,"Brook Trout",57
"12901","DryHB.Hoagland","201906.DryHB.Hoagland",1.8,"Brook Trout",58
"12902","DryHB.Hoagland","201906.DryHB.Hoagland",2.3,"Brook Trout",64
"12903","DryHB.Hoagland","201906.DryHB.Hoagland",2.7,"Brook Trout",65
"12904","DryHB.Hoagland","201906.DryHB.Hoagland",2.7,"Brook Trout",68
"12905","DryHB.Hoagland","201906.DryHB.Hoagland",2.7,"Brook Trout",69
"12906","DryHB.Hoagland","201906.DryHB.Hoagland",2.9,"Brook Trout",69
"12907","DryHB.Hoagland","201906.DryHB.Hoagland",2.7,"Brook Trout",70
