ID,Species,Length_mm,Wt_g,DELTM,FishComment,Diet,Pass,Date,waterName,TribTo,EventCode,ScaleID
29904,Brook Trout,48,0.90,,,,Pass 1,7/16/2020,UNT.to.Laurel.Run..RM.11.10.,Laurel Run,202007.UNTtoLaurelRM1110.Laurel,
29905,Brook Trout,157,36.10,,,,Pass 1,7/16/2020,UNT.to.Laurel.Run..RM.11.10.,Laurel Run,202007.UNTtoLaurelRM1110.Laurel,
29906,Brook Trout,194,85.00,,,,Pass 1,7/16/2020,UNT.to.Laurel.Run..RM.13.71.,Laurel Run,202007.UNTtoLaurelRM1371.Laurel,
29907,Brook Trout,57,1.90,,,,Pass 1,7/16/2020,UNT.to.Laurel.Run..RM.13.93.,Laurel Run,202007.UNTtoLaurelRM1393.Laurel,
29908,Brook Trout,76,4.10,,,,Pass 1,7/16/2020,UNT.to.Laurel.Run..RM.13.93.,Laurel Run,202007.UNTtoLaurelRM1393.Laurel,
29909,Brook Trout,61,2.00,,,,Pass 1,7/16/2020,UNT.to.Laurel.Run..RM.13.93.,Laurel Run,202007.UNTtoLaurelRM1393.Laurel,
29910,Brook Trout,66,2.60,,,,Pass 1,7/16/2020,UNT.to.Laurel.Run..RM.13.93.,Laurel Run,202007.UNTtoLaurelRM1393.Laurel,
29911,Brook Trout,64,2.30,,,,Pass 1,7/16/2020,UNT.to.Laurel.Run..RM.13.93.,Laurel Run,202007.UNTtoLaurelRM1393.Laurel,
29912,Brook Trout,63,2.10,,,,Pass 1,7/16/2020,UNT.to.Laurel.Run..RM.13.93.,Laurel Run,202007.UNTtoLaurelRM1393.Laurel,
29913,Brook Trout,75,4.30,,,,Pass 1,7/16/2020,UNT.to.Laurel.Run..RM.13.93.,Laurel Run,202007.UNTtoLaurelRM1393.Laurel,
29914,Brook Trout,64,2.40,,,,Pass 1,7/16/2020,UNT.to.Laurel.Run..RM.13.93.,Laurel Run,202007.UNTtoLaurelRM1393.Laurel,
29915,Brook Trout,56,1.50,,,,Pass 1,7/16/2020,UNT.to.Laurel.Run..RM.13.93.,Laurel Run,202007.UNTtoLaurelRM1393.Laurel,
29916,Brook Trout,136,24.50,,,,Pass 1,7/16/2020,UNT.to.Laurel.Run..RM.13.93.,Laurel Run,202007.UNTtoLaurelRM1393.Laurel,
29917,Brook Trout,63,2.20,,,,Pass 1,7/16/2020,UNT.to.Laurel.Run..RM.13.93.,Laurel Run,202007.UNTtoLaurelRM1393.Laurel,
29918,Brook Trout,66,2.70,,,,Pass 1,7/16/2020,UNT.to.Laurel.Run..RM.13.93.,Laurel Run,202007.UNTtoLaurelRM1393.Laurel,
29919,Brook Trout,56,1.50,,,,Pass 1,7/16/2020,UNT.to.Laurel.Run..RM.13.93.,Laurel Run,202007.UNTtoLaurelRM1393.Laurel,
29920,Brook Trout,51,1.20,,,,Pass 1,7/16/2020,UNT.to.Laurel.Run..RM.13.93.,Laurel Run,202007.UNTtoLaurelRM1393.Laurel,
29921,Brook Trout,60,2.10,,,,Pass 1,7/16/2020,UNT.to.Laurel.Run..RM.13.93.,Laurel Run,202007.UNTtoLaurelRM1393.Laurel,
29922,Brook Trout,63,2.50,,,,Pass 1,7/16/2020,UNT.to.Laurel.Run..RM.13.93.,Laurel Run,202007.UNTtoLaurelRM1393.Laurel,
29923,Brook Trout,76,4.00,,,,Pass 1,7/16/2020,UNT.to.Laurel.Run..RM.13.93.,Laurel Run,202007.UNTtoLaurelRM1393.Laurel,
29924,Brook Trout,57,1.80,,,,Pass 1,7/16/2020,UNT.to.Laurel.Run..RM.13.93.,Laurel Run,202007.UNTtoLaurelRM1393.Laurel,
29925,Brook Trout,60,2.00,,,,Pass 1,7/16/2020,UNT.to.Laurel.Run..RM.13.93.,Laurel Run,202007.UNTtoLaurelRM1393.Laurel,
29926,Brook Trout,62,2.40,,,,Pass 1,7/16/2020,UNT.to.Laurel.Run..RM.13.93.,Laurel Run,202007.UNTtoLaurelRM1393.Laurel,
29927,Brook Trout,118,16.00,,,,Pass 1,7/16/2020,UNT.to.Laurel.Run..RM.13.93.,Laurel Run,202007.UNTtoLaurelRM1393.Laurel,
29928,Brook Trout,55,1.40,,,,Pass 1,7/16/2020,UNT.to.Laurel.Run..RM.7.67.,Laurel Run,202007.UNTtoLaurelRM767.Laurel,
29929,Brook Trout,72,3.60,,,,Pass 1,7/23/2020,UNT.to.Shermans.Creek..RM.50.52.,Shermans Creek,202007.UNTtoShermansRM5052.Shermans,
29930,Brook Trout,66,2.50,,,,Pass 1,7/23/2020,UNT.to.Shermans.Creek..RM.50.52.,Shermans Creek,202007.UNTtoShermansRM5052.Shermans,
29931,Brook Trout,85,5.50,,,,Pass 1,7/23/2020,UNT.to.Shermans.Creek..RM.50.52.,Shermans Creek,202007.UNTtoShermansRM5052.Shermans,
29932,Brook Trout,64,2.20,,,,Pass 1,7/23/2020,UNT.to.Shermans.Creek..RM.50.52.,Shermans Creek,202007.UNTtoShermansRM5052.Shermans,
29933,Brook Trout,67,2.60,,,,Pass 1,7/23/2020,UNT.to.Shermans.Creek..RM.50.52.,Shermans Creek,202007.UNTtoShermansRM5052.Shermans,
29934,Brook Trout,69,2.50,,,,Pass 1,7/23/2020,UNT.to.Shermans.Creek..RM.50.52.,Shermans Creek,202007.UNTtoShermansRM5052.Shermans,
29935,Brook Trout,110,11.60,,,,Pass 1,7/23/2020,UNT.to.Shermans.Creek.RM.50.93,Shermans Creek,202007.UNTtoShermansRM5093.Shermans,
29936,Brook Trout,110,14.00,,,,Pass 1,7/23/2020,UNT.to.Shermans.Creek.RM.50.93,Shermans Creek,202007.UNTtoShermansRM5093.Shermans,
29937,Brook Trout,64,2.70,,,,Pass 1,7/23/2020,UNT.to.Shermans.Creek.RM.50.93,Shermans Creek,202007.UNTtoShermansRM5093.Shermans,
29938,Brook Trout,122,18.70,,,,Pass 1,7/23/2020,UNT.to.Shermans.Creek.RM.50.93,Shermans Creek,202007.UNTtoShermansRM5093.Shermans,
29939,Brook Trout,63,2.00,,,,Pass 1,7/23/2020,UNT.to.Shermans.Creek.RM.50.93,Shermans Creek,202007.UNTtoShermansRM5093.Shermans,
29940,Brook Trout,62,2.00,,,,Pass 1,7/23/2020,UNT.to.Shermans.Creek.RM.50.93,Shermans Creek,202007.UNTtoShermansRM5093.Shermans,
29941,Brook Trout,153,35.80,,,,Pass 1,7/23/2020,UNT.to.Shermans.Creek.RM.50.93,Shermans Creek,202007.UNTtoShermansRM5093.Shermans,
29942,Brook Trout,97,8.90,,,,Pass 1,7/23/2020,UNT.to.Shermans.Creek.RM.50.93,Shermans Creek,202007.UNTtoShermansRM5093.Shermans,
29943,Brook Trout,95,7.70,,,,Pass 1,7/23/2020,UNT.to.Shermans.Creek.RM.50.93,Shermans Creek,202007.UNTtoShermansRM5093.Shermans,
29944,Brook Trout,109,12.00,,,,Pass 1,7/23/2020,UNT.to.Shermans.Creek.RM.50.93,Shermans Creek,202007.UNTtoShermansRM5093.Shermans,
29945,Brook Trout,109,10.30,,,,Pass 1,7/23/2020,UNT.to.Shermans.Creek.RM.50.93,Shermans Creek,202007.UNTtoShermansRM5093.Shermans,
29946,Brook Trout,146,30.00,,,,Pass 1,7/23/2020,UNT.to.Shermans.Creek.RM.50.93,Shermans Creek,202007.UNTtoShermansRM5093.Shermans,
29947,Brook Trout,66,2.00,,,,Pass 1,7/23/2020,UNT.to.Shermans.Creek.RM.50.93,Shermans Creek,202007.UNTtoShermansRM5093.Shermans,
29948,Brook Trout,101,9.00,,,,Pass 1,7/23/2020,UNT.to.Shermans.Creek.RM.50.93,Shermans Creek,202007.UNTtoShermansRM5093.Shermans,
29949,Brook Trout,127,20.20,,,,Pass 1,7/23/2020,UNT.to.Shermans.Creek.RM.50.93,Shermans Creek,202007.UNTtoShermansRM5093.Shermans,
29950,Brook Trout,70,2.80,,,,Pass 1,7/23/2020,UNT.to.Shermans.Creek.RM.52.38,Shermans Creek,202007.UNTtoShermansRM5238.Shermans,
29951,Brook Trout,107,10.80,,,,Pass 1,7/23/2020,UNT.to.Shermans.Creek.RM.52.38,Shermans Creek,202007.UNTtoShermansRM5238.Shermans,
29952,Brook Trout,120,15.90,,,,Pass 1,7/23/2020,UNT.to.Shermans.Creek.RM.52.38,Shermans Creek,202007.UNTtoShermansRM5238.Shermans,
29953,Brook Trout,145,27.70,,,,Pass 1,7/23/2020,UNT.to.Shermans.Creek.RM.52.38,Shermans Creek,202007.UNTtoShermansRM5238.Shermans,
29954,Brook Trout,122,16.60,,,,Pass 1,7/23/2020,UNT.to.Shermans.Creek.RM.52.38,Shermans Creek,202007.UNTtoShermansRM5238.Shermans,
29955,Brook Trout,132,20.70,,,,Pass 1,7/23/2020,UNT.to.Shermans.Creek.RM.52.38,Shermans Creek,202007.UNTtoShermansRM5238.Shermans,
29956,Brook Trout,110,10.90,,,,Pass 1,7/23/2020,UNT.to.Shermans.Creek.RM.52.38,Shermans Creek,202007.UNTtoShermansRM5238.Shermans,
29957,Brook Trout,102,9.80,,,,Pass 1,7/23/2020,UNT.to.Shermans.Creek.RM.52.38,Shermans Creek,202007.UNTtoShermansRM5238.Shermans,
29958,Brook Trout,64,2.50,,,,Pass 1,7/23/2020,UNT.to.Shermans.Creek.RM.52.38,Shermans Creek,202007.UNTtoShermansRM5238.Shermans,
29959,Brook Trout,66,2.50,,,,Pass 1,7/23/2020,UNT.to.Shermans.Creek.RM.52.38,Shermans Creek,202007.UNTtoShermansRM5238.Shermans,
29960,Brook Trout,99,9.70,,,,Pass 1,7/23/2020,UNT.to.Shermans.Creek.RM.52.38,Shermans Creek,202007.UNTtoShermansRM5238.Shermans,
29961,Brook Trout,124,16.10,,,,Pass 1,7/23/2020,UNT.to.Shermans.Creek.RM.52.38,Shermans Creek,202007.UNTtoShermansRM5238.Shermans,
29962,Brook Trout,131,18.90,,,,Pass 1,7/23/2020,UNT.to.Shermans.Creek.RM.52.38,Shermans Creek,202007.UNTtoShermansRM5238.Shermans,
29963,Brook Trout,64,2.30,,,,Pass 1,7/23/2020,UNT.to.Shermans.Creek.RM.52.52,Shermans Creek,202007.UNTtoShermansRM5252.Shermans,
29964,Brook Trout,57,1.50,,,,Pass 1,7/23/2020,UNT.to.Shermans.Creek.RM.52.52,Shermans Creek,202007.UNTtoShermansRM5252.Shermans,
29965,Brook Trout,61,2.00,,,,Pass 1,7/23/2020,UNT.to.Shermans.Creek.RM.52.52,Shermans Creek,202007.UNTtoShermansRM5252.Shermans,
29966,Brook Trout,100,9.30,,,,Pass 1,7/23/2020,UNT.to.Shermans.Creek.RM.52.52,Shermans Creek,202007.UNTtoShermansRM5252.Shermans,
29967,Brook Trout,102,9.70,,,,Pass 1,7/23/2020,UNT.to.Shermans.Creek.RM.52.52,Shermans Creek,202007.UNTtoShermansRM5252.Shermans,
29968,Brook Trout,113,10.40,,,,Pass 1,7/23/2020,UNT.to.Shermans.Creek.RM.52.52,Shermans Creek,202007.UNTtoShermansRM5252.Shermans,
29969,Brook Trout,104,9.60,,,,Pass 1,7/23/2020,UNT.to.Shermans.Creek.RM.52.52,Shermans Creek,202007.UNTtoShermansRM5252.Shermans,
29970,Brook Trout,106,11.30,,,,Pass 1,7/23/2020,UNT.to.Shermans.Creek.RM.52.52,Shermans Creek,202007.UNTtoShermansRM5252.Shermans,
29971,Brook Trout,83,7.90,,,,Pass 1,7/23/2020,UNT.to.Shermans.Creek.RM.52.52,Shermans Creek,202007.UNTtoShermansRM5252.Shermans,
29972,Brook Trout,95,8.80,,,,Pass 1,7/23/2020,UNT.to.Shermans.Creek.RM.52.52,Shermans Creek,202007.UNTtoShermansRM5252.Shermans,
29973,Brook Trout,125,22.70,,,,Pass 1,6/1/2021,Elk Creek (Neff),Penns Creek,EC6-NF,
29974,Brook Trout,174,52.50,,,,Pass 1,6/1/2021,Elk Creek (Neff),Penns Creek,EC6-NF,
29975,Brook Trout,183,56.30,,,,Pass 1,6/1/2021,Elk Creek (Neff),Penns Creek,EC6-NF,
29976,Brown Trout,95,9.30,,,,Pass 1,6/1/2021,Elk Creek (Neff),Penns Creek,EC6-NF,
29977,Brown Trout,69,2.30,,,,Pass 1,6/1/2021,Elk Creek (Neff),Penns Creek,EC6-NF,
29978,Brown Trout,207,101.10,,,,Pass 1,6/1/2021,Elk Creek (Neff),Penns Creek,EC6-NF,
29979,Brown Trout,79,4.40,,,,Pass 1,6/1/2021,Elk Creek (Neff),Penns Creek,EC6-NF,
29980,Brown Trout,109,11.40,,,,Pass 1,6/1/2021,Elk Creek (Neff),Penns Creek,EC6-NF,
29981,Brown Trout,55,1.60,,,,Pass 1,6/1/2021,Elk Creek (Neff),Penns Creek,EC6-NF,
29982,Brown Trout,95,9.70,,,,Pass 1,6/1/2021,Elk Creek (Neff),Penns Creek,EC6-NF,
29983,Brown Trout,163,48.90,,,,Pass 1,6/1/2021,Elk Creek (Neff),Penns Creek,EC6-NF,
29984,Brown Trout,97,8.70,,,,Pass 1,6/1/2021,Elk Creek (Neff),Penns Creek,EC6-NF,
29985,Brown Trout,312,373.50,,,,Pass 1,6/1/2021,Elk Creek (Neff),Penns Creek,EC6-NF,
29986,Brown Trout,102,11.50,,,,Pass 1,6/1/2021,Elk Creek (Neff),Penns Creek,EC6-NF,
29987,Brown Trout,146,33.70,,,,Pass 1,6/1/2021,Elk Creek (Neff),Penns Creek,EC6-NF,
29988,Brown Trout,204,84.00,,,,Pass 1,6/1/2021,Elk Creek (Neff),Penns Creek,EC6-NF,
29989,Brown Trout,96,8.50,,,,Pass 1,6/1/2021,Elk Creek (Neff),Penns Creek,EC6-NF,
29990,Brown Trout,132,22.00,,,,Pass 1,6/1/2021,Elk Creek (Neff),Penns Creek,EC6-NF,
29991,Brown Trout,80,5.00,,,,Pass 1,6/1/2021,Elk Creek (Neff),Penns Creek,EC6-NF,
29992,Brown Trout,92,6.50,,,,Pass 1,6/1/2021,Elk Creek (Neff),Penns Creek,EC6-NF,
29993,Brown Trout,100,8.50,,,,Pass 1,6/1/2021,Elk Creek (Neff),Penns Creek,EC6-NF,
29994,Brown Trout,92,8.20,,,,Pass 1,6/1/2021,Elk Creek (Neff),Penns Creek,EC6-NF,
29995,Tiger Trout,121,16.80,,,,Pass 1,6/1/2021,Elk Creek (Neff),Penns Creek,EC6-NF,
29996,Brook Trout,60,1.90,,,,Pass 1,6/1/2021,Elk Creek (Sheats Farm),Penns Creek,EC6-SF,
29997,Brown Trout,170,58.10,,,,Pass 1,6/1/2021,Elk Creek (Sheats Farm),Penns Creek,EC6-SF,
29998,Brown Trout,291,257.20,,,,Pass 1,6/1/2021,Elk Creek (Sheats Farm),Penns Creek,EC6-SF,
29999,Brown Trout,378,495.60,,,,Pass 1,6/1/2021,Elk Creek (Sheats Farm),Penns Creek,EC6-SF,
30000,Brown Trout,315,353.60,,,,Pass 1,6/1/2021,Elk Creek (Sheats Farm),Penns Creek,EC6-SF,
30001,Brown Trout,163,46.60,,,,Pass 1,6/1/2021,Elk Creek (Sheats Farm),Penns Creek,EC6-SF,
30002,Brook Trout,185,59.70,,,,Pass 1,6/2/2021,Elk Creek (pointer haven),Penns Creek,EC6-PH,
30003,Brook Trout,131,23.80,,,,Pass 1,6/2/2021,Elk Creek (pointer haven),Penns Creek,EC6-PH,
30004,Brown Trout,108,12.10,,,,Pass 1,6/2/2021,Elk Creek (pointer haven),Penns Creek,EC6-PH,
30005,Brown Trout,136,28.00,,,,Pass 1,6/2/2021,Elk Creek (pointer haven),Penns Creek,EC6-PH,
30006,Brown Trout,105,12.40,,,,Pass 1,6/2/2021,Elk Creek (pointer haven),Penns Creek,EC6-PH,
30007,Brown Trout,116,18.10,,,,Pass 1,6/2/2021,Elk Creek (pointer haven),Penns Creek,EC6-PH,
30008,Brown Trout,192,77.40,,,,Pass 1,6/2/2021,Elk Creek (pointer haven),Penns Creek,EC6-PH,
30009,Brown Trout,105,10.70,,,,Pass 1,6/2/2021,Elk Creek (pointer haven),Penns Creek,EC6-PH,
30010,Brown Trout,281,247.20,,,,Pass 1,6/2/2021,Elk Creek (pointer haven),Penns Creek,EC6-PH,
30011,Brown Trout,405,708.90,,,,Pass 1,6/2/2021,Elk Creek (pointer haven),Penns Creek,EC6-PH,
30012,Brown Trout,221,130.60,,,,Pass 1,6/2/2021,Elk Creek (pointer haven),Penns Creek,EC6-PH,
30013,Brown Trout,300,318.90,,,,Pass 1,6/2/2021,Elk Creek (pointer haven),Penns Creek,EC6-PH,
30014,Brown Trout,183,62.20,,,,Pass 1,6/2/2021,Elk Creek (pointer haven),Penns Creek,EC6-PH,
30015,Brown Trout,235,130.10,,,,Pass 1,6/2/2021,Elk Creek (pointer haven),Penns Creek,EC6-PH,
30016,Brown Trout,170,51.00,,,,Pass 1,6/2/2021,Elk Creek (pointer haven),Penns Creek,EC6-PH,
30017,Brown Trout,140,27.50,,,,Pass 1,6/2/2021,Elk Creek (pointer haven),Penns Creek,EC6-PH,
30018,Brown Trout,110,13.40,,,,Pass 1,6/2/2021,Elk Creek (pointer haven),Penns Creek,EC6-PH,
30019,Brown Trout,98,10.60,,,,Pass 1,6/2/2021,Elk Creek (pointer haven),Penns Creek,EC6-PH,
30020,Brown Trout,95,8.80,,,,Pass 1,6/2/2021,Elk Creek (pointer haven),Penns Creek,EC6-PH,
30021,Brook Trout,40,0.80,,,,Pass 1,6/4/2021,UNT 19227 to white deer,White Deer Creek,FO6-WD,
30022,Brook Trout,84,6.70,,,,Pass 1,6/4/2021,UNT 19227 to white deer,White Deer Creek,FO6-WD,
30023,Brook Trout,55,1.80,,,,Pass 1,6/4/2021,UNT 19227 to white deer,White Deer Creek,FO6-WD,
30024,Brook Trout,93,9.40,,,,Pass 1,6/4/2021,UNT 19227 to white deer,White Deer Creek,FO6-WD,
30025,Brook Trout,54,1.40,,,,Pass 1,6/4/2021,UNT 19227 to white deer,White Deer Creek,FO6-WD,
30026,Brook Trout,42,1.90,,,,Pass 1,6/4/2021,UNT 19227 to white deer,White Deer Creek,FO6-WD,
30027,Brook Trout,41,0.60,,,,Pass 1,6/4/2021,UNT 19227 to white deer,White Deer Creek,FO6-WD,
30028,Brook Trout,40,0.60,,,,Pass 1,6/4/2021,UNT 19227 to white deer,White Deer Creek,FO6-WD,
30029,Brook Trout,90,7.00,,,,Pass 1,6/4/2021,UNT 19227 to white deer,White Deer Creek,FO6-WD,
30030,Brook Trout,50,1.30,,,,Pass 1,6/4/2021,UNT 19227 to white deer,White Deer Creek,FO6-WD,
30031,Brook Trout,105,12.70,,,,Pass 1,6/4/2021,UNT 19227 to white deer,White Deer Creek,FO6-WD,
30032,Brook Trout,135,22.70,,,,Pass 1,6/4/2021,UNT 19227 to white deer,White Deer Creek,FO6-WD,
30033,Brook Trout,100,10.00,,,,Pass 1,6/4/2021,UNT 19227 to white deer,White Deer Creek,FO6-WD,
30034,Brook Trout,123,15.80,,,,Pass 1,6/4/2021,UNT 19227 to white deer,White Deer Creek,FO6-WD,
30035,Brook Trout,100,11.30,,,,Pass 1,6/4/2021,UNT 19227 to white deer,White Deer Creek,FO6-WD,
30036,Brook Trout,105,13.90,,,,Pass 1,6/4/2021,UNT 19227 to white deer,White Deer Creek,FO6-WD,
30037,Brook Trout,48,1.30,,,,Pass 1,6/4/2021,UNT 19227 to white deer,White Deer Creek,FO6-WD,
30038,Brook Trout,93,7.90,,,,Pass 1,6/4/2021,UNT 19227 to white deer,White Deer Creek,FO6-WD,
30039,Brook Trout,48,0.90,,,,Pass 1,6/4/2021,UNT 19227 to white deer,White Deer Creek,FO6-WD,
30040,Brook Trout,50,1.00,,,,Pass 1,6/4/2021,UNT 19227 to white deer,White Deer Creek,FO6-WD,
30041,Brook Trout,50,1.00,,,,Pass 1,6/4/2021,UNT 19227 to white deer,White Deer Creek,FO6-WD,
30042,Brook Trout,160,40.20,,,,Pass 1,6/4/2021,UNT 19227 to white deer,White Deer Creek,FO6-WD,
30043,Brook Trout,155,34.50,,,,Pass 1,6/4/2021,UNT 19227 to white deer,White Deer Creek,FO6-WD,
30044,Brook Trout,135,22.00,,,,Pass 1,6/4/2021,UNT 19227 to white deer,White Deer Creek,FO6-WD,
30045,Brook Trout,100,9.80,,,,Pass 1,6/4/2021,UNT 19227 to white deer,White Deer Creek,FO6-WD,
30046,Brook Trout,188,61.10,,,,Pass 1,6/4/2021,UNT 19227 to white deer,White Deer Creek,FO6-WD,
30047,Brook Trout,113,13.80,,,,Pass 1,6/4/2021,UNT 19227 to white deer,White Deer Creek,FO6-WD,
30048,Brook Trout,98,9.50,,,,Pass 1,6/4/2021,UNT 19227 to white deer,White Deer Creek,FO6-WD,
30049,Brook Trout,140,26.10,,,,Pass 1,6/4/2021,UNT 19227 to white deer,White Deer Creek,FO6-WD,
30050,Brook Trout,105,11.20,,,,Pass 1,6/4/2021,UNT 19227 to white deer,White Deer Creek,FO6-WD,
30051,Brook Trout,45,0.90,,,,Pass 1,6/4/2021,UNT 19227 to white deer,White Deer Creek,FO6-WD,
30052,Brook Trout,135,21.60,,,,Pass 1,6/4/2021,UNT 19227 to white deer,White Deer Creek,FO6-WD,
30053,Brook Trout,135,20.50,,,,Pass 1,6/4/2021,UNT 19227 to white deer,White Deer Creek,FO6-WD,
30054,Brook Trout,100,8.80,,,,Pass 1,6/4/2021,UNT 19227 to white deer,White Deer Creek,FO6-WD,
30055,Brook Trout,85,6.80,,,,Pass 1,6/4/2021,UNT 19227 to white deer,White Deer Creek,FO6-WD,
30056,Brook Trout,46,1.30,,,,Pass 1,6/4/2021,UNT 19227 to white deer,White Deer Creek,FO6-WD,
30057,Brown Trout,115,15.80,,,,Pass 1,6/4/2021,UNT 19227 to white deer,White Deer Creek,FO6-WD,
30058,Brown Trout,140,28.30,,,,Pass 1,6/4/2021,UNT 19227 to white deer,White Deer Creek,FO6-WD,
30059,Brook Trout,85,7.90,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30060,Brook Trout,120,19.10,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30061,Brook Trout,90,8.80,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30062,Brook Trout,90,6.80,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30063,Brook Trout,90,8.50,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30064,Brook Trout,120,19.90,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30065,Brook Trout,45,1.70,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30066,Brook Trout,110,14.00,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30067,Brook Trout,75,4.80,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30068,Brook Trout,85,5.60,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30069,Brook Trout,110,13.70,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30070,Brook Trout,130,26.20,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30071,Brook Trout,120,18.90,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30072,Brook Trout,43,1.40,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30073,Brook Trout,85,6.40,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30074,Brook Trout,35,0.40,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30075,Brook Trout,95,9.00,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30076,Brook Trout,85,5.10,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30077,Brook Trout,85,6.20,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30078,Brook Trout,145,29.80,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30079,Brook Trout,90,7.80,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30080,Brook Trout,110,12.50,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30081,Brook Trout,85,6.60,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30082,Brook Trout,45,1.70,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30083,Brook Trout,95,8.70,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30084,Brook Trout,93,8.40,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30085,Brook Trout,95,9.60,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30086,Brook Trout,90,7.00,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30087,Brook Trout,80,5.00,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30088,Brook Trout,45,0.90,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30089,Brook Trout,105,10.00,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30090,Brook Trout,100,8.90,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30091,Brook Trout,110,12.10,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30092,Brook Trout,115,16.10,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30093,Brook Trout,125,20.10,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30094,Brook Trout,130,20.70,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30095,Brook Trout,115,13.50,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30096,Brook Trout,105,10.20,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30097,Brook Trout,95,7.50,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30098,Brook Trout,110,12.60,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30099,Brook Trout,90,6.80,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30100,Brook Trout,90,6.30,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30101,Brook Trout,90,5.80,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30102,Brook Trout,85,5.00,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30103,Brook Trout,85,6.00,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30104,Brook Trout,45,1.00,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30105,Brook Trout,105,11.20,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30106,Brook Trout,43,0.70,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30107,Brook Trout,108,12.10,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30108,Brook Trout,88,8.80,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30109,Brook Trout,153,38.00,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30110,Brook Trout,90,7.00,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30111,Brook Trout,85,6.00,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30112,Brook Trout,110,15.00,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
30113,Brook Trout,85,5.20,,,,Pass 1,6/4/2021,Yankee Run,Rapid Run,FO6-YR,
